PLAYER_NAME,PER,TS%,USG%,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional,SEASON
Killian Hayes,9.3,0.461,15.7,0.5,0.014,-4.3,0.8,-3.5,-0.6,hayeski01,2021-22
Montrezl Harrell,23.2,0.68,20.2,7.3,0.213,3.7,0.1,3.9,2.4,harremo01,2021-22
Montrezl Harrell,23.9,0.684,20.8,5.1,0.218,4.3,0.6,4.8,1.9,harremo01,2021-22
Montrezl Harrell,21.7,0.672,19.0,2.2,0.203,2.6,-0.8,1.8,0.5,harremo01,2021-22
Lonnie Walker IV,12.3,0.512,23.6,1.2,0.037,-1.2,-1.3,-2.5,-0.2,walkelo01,2021-22
Cory Joseph,11.4,0.579,14.3,2.5,0.075,-2.0,-0.1,-2.1,0.0,josepco01,2021-22
Josh Richardson,12.8,0.573,17.6,3.5,0.106,-0.6,0.7,0.1,0.9,richajo01,2021-22
Josh Richardson,12.2,0.57,16.7,2.6,0.113,-1.0,1.2,0.3,0.6,richajo01,2021-22
Josh Richardson,14.0,0.577,19.3,1.0,0.091,0.1,-0.3,-0.2,0.2,richajo01,2021-22
Torrey Craig,11.0,0.556,14.3,2.3,0.07,-1.7,-0.1,-1.8,0.1,craigto01,2021-22
Torrey Craig,10.8,0.555,13.9,1.2,0.056,-1.6,-0.6,-2.2,-0.1,craigto01,2021-22
Torrey Craig,11.4,0.558,15.0,1.1,0.096,-1.9,0.9,-1.1,0.1,craigto01,2021-22
Gabe Vincent,10.6,0.551,17.8,2.5,0.076,-1.9,0.5,-1.4,0.2,vincega01,2021-22
Max Strus,12.7,0.614,18.1,3.6,0.11,1.4,-0.4,0.9,1.2,strusma01,2021-22
Jusuf Nurkić,20.0,0.586,23.6,3.6,0.11,0.1,0.2,0.3,0.9,nurkiju01,2021-22
De'Andre Hunter,10.6,0.547,19.9,1.1,0.034,-2.4,-1.5,-3.9,-0.8,huntede01,2021-22
Amir Coffey,13.0,0.598,15.8,3.8,0.116,-0.3,0.0,-0.3,0.7,coffeam01,2021-22
Oshae Brissett,12.9,0.53,17.3,2.2,0.069,-0.5,-1.7,-2.2,-0.1,brissos01,2021-22
Marcus Morris,13.7,0.549,23.2,2.4,0.074,-0.3,-1.0,-1.4,0.3,morrima03,2021-22
Gordon Hayward,15.1,0.57,20.7,2.8,0.087,0.1,-0.8,-0.7,0.5,haywago01,2021-22
Tyus Jones,16.5,0.544,16.6,5.1,0.158,1.2,0.5,1.7,1.4,jonesty01,2021-22
Chris Duarte,12.3,0.537,21.1,0.9,0.029,-1.2,-1.1,-2.3,-0.1,duartch01,2021-22
Trey Lyles,16.4,0.588,20.7,3.5,0.111,0.5,-0.8,-0.3,0.7,lylestr01,2021-22
Trey Lyles,16.7,0.576,22.3,2.2,0.106,0.5,-0.4,0.0,0.5,lylestr01,2021-22
Trey Lyles,16.0,0.612,17.8,1.4,0.12,0.7,-1.6,-1.0,0.1,lylestr01,2021-22
Javonte Green,14.0,0.637,11.5,4.4,0.139,-0.6,0.7,0.1,0.8,greenja02,2021-22
Talen Horton-Tucker,11.0,0.503,19.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,hortota01,2021-22
Jerami Grant,16.1,0.556,25.7,2.3,0.075,1.4,-0.2,1.2,1.2,grantje01,2021-22
Alperen Şengün,16.0,0.552,22.0,2.1,0.068,-1.6,0.6,-1.0,0.4,sengual01,2021-22
Kyle Anderson,14.4,0.506,16.2,3.5,0.113,-0.9,2.1,1.2,1.2,anderky01,2021-22
Kristaps Porziņģis,23.7,0.577,29.5,5.6,0.18,3.3,0.6,3.9,2.2,porzikr01,2021-22
Kristaps Porziņģis,21.8,0.561,28.6,3.4,0.161,2.2,0.8,3.0,1.3,porzikr01,2021-22
Kristaps Porziņģis,27.7,0.606,31.4,2.2,0.22,5.4,0.2,5.7,0.9,porzikr01,2021-22
Austin Rivers,7.2,0.546,12.6,1.2,0.037,-3.5,-0.3,-3.8,-0.7,riverau01,2021-22
Patrick Beverley,14.8,0.539,16.1,4.1,0.132,0.6,2.1,2.7,1.7,beverpa01,2021-22
Nickeil Alexander-Walker,10.5,0.475,24.1,0.1,0.003,-1.8,-1.1,-2.9,-0.3,alexani01,2021-22
Nickeil Alexander-Walker,10.5,0.474,24.8,-0.1,-0.005,-1.7,-1.3,-3.0,-0.3,alexani01,2021-22
Nickeil Alexander-Walker,10.2,0.497,17.9,0.2,0.07,-2.9,1.2,-1.7,0.0,alexani01,2021-22
Cedi Osman,13.3,0.563,21.1,2.9,0.094,-0.3,0.5,0.2,0.8,osmande01,2021-22
Nicolas Batum,13.5,0.608,13.3,3.7,0.123,0.5,1.9,2.3,1.6,batumni01,2021-22
Norman Powell,16.3,0.603,23.1,2.8,0.093,1.2,-1.5,-0.3,0.6,powelno01,2021-22
Norman Powell,15.3,0.593,22.5,2.1,0.076,0.6,-1.6,-1.0,0.3,powelno01,2021-22
Norman Powell,27.1,0.682,30.0,0.7,0.272,7.8,-0.1,7.7,0.3,powelno01,2021-22
Delon Wright,13.8,0.576,10.3,3.6,0.121,-0.2,2.4,2.2,1.6,wrighde01,2021-22
Maxi Kleber,11.0,0.537,13.3,3.0,0.098,-1.6,1.2,-0.4,0.6,klebima01,2021-22
Terrence Ross,10.0,0.515,20.5,0.3,0.011,-2.5,-1.1,-3.7,-0.6,rosste01,2021-22
Daniel Gafford,21.8,0.708,16.7,6.0,0.198,1.1,0.5,1.6,1.3,gaffoda01,2021-22
Bradley Beal,17.5,0.539,30.8,1.4,0.046,2.0,-1.2,0.8,1.0,bealbr01,2021-22
Landry Shamet,10.2,0.55,16.8,2.6,0.085,-0.9,-0.4,-1.2,0.3,shamela01,2021-22
Andre Drummond,21.0,0.574,19.0,5.1,0.17,-0.1,1.4,1.3,1.2,drumman01,2021-22
Andre Drummond,19.3,0.544,17.6,2.9,0.153,-1.2,2.5,1.3,0.7,drumman01,2021-22
Andre Drummond,23.8,0.61,21.5,2.2,0.199,1.7,-0.5,1.2,0.4,drumman01,2021-22
Austin Reaves,11.5,0.6,12.4,2.9,0.097,-1.3,-0.6,-1.9,0.0,reaveau01,2021-22
Furkan Korkmaz,10.2,0.502,17.6,1.2,0.041,-2.0,-1.1,-3.1,-0.4,korkmfu01,2021-22
Avery Bradley,7.8,0.55,12.1,1.2,0.04,-3.5,-0.1,-3.6,-0.6,bradlav01,2021-22
Anthony Davis,23.9,0.578,27.1,4.5,0.155,2.6,1.2,3.8,2.0,davisan02,2021-22
R.J. Hampton,8.5,0.481,18.4,-0.2,-0.005,-4.0,-0.1,-4.1,-0.7,hamptrj01,2021-22
Jaxson Hayes,18.5,0.68,16.4,5.1,0.174,0.6,-0.3,0.2,0.8,hayesja02,2021-22
Otto Porter Jr.,15.9,0.581,15.0,4.9,0.168,1.0,2.1,3.1,1.8,porteot01,2021-22
Raul Neto,12.4,0.538,18.4,1.5,0.053,-2.5,-0.5,-2.9,-0.4,netora01,2021-22
Caleb Martin,14.8,0.611,16.3,4.0,0.139,0.1,0.9,1.1,1.1,martica02,2021-22
Tre Mann,10.2,0.501,22.0,0.1,0.002,-3.3,-1.1,-4.4,-0.8,manntr01,2021-22
Eric Bledsoe,12.5,0.514,20.5,1.3,0.047,-2.1,1.3,-0.8,0.4,bledser01,2021-22
Danny Green,9.5,0.561,12.3,1.9,0.067,-1.4,0.8,-0.5,0.5,greenda02,2021-22
Ziaire Williams,9.7,0.559,14.9,2.2,0.08,-2.4,-0.6,-3.0,-0.3,willizi02,2021-22
Josh Christopher,12.2,0.534,21.1,0.3,0.01,-2.2,-1.3,-3.5,-0.5,chrisjo01,2021-22
Draymond Green,14.3,0.582,14.3,3.6,0.131,-1.4,4.6,3.2,1.8,greendr01,2021-22
Bones Hyland,14.4,0.558,23.8,2.4,0.088,0.3,-0.7,-0.4,0.5,hylanbo01,2021-22
Jalen Suggs,8.6,0.455,25.3,-1.6,-0.06,-5.3,-0.2,-5.6,-1.2,suggsja01,2021-22
John Konchar,14.0,0.615,9.9,4.2,0.155,0.2,1.3,1.5,1.2,konchjo01,2021-22
Bryn Forbes,11.5,0.574,21.2,1.4,0.054,-0.7,-2.2,-2.9,-0.3,forbebr01,2021-22
Bryn Forbes,12.4,0.572,21.9,0.7,0.053,-0.3,-1.3,-1.6,0.1,forbebr01,2021-22
Bryn Forbes,10.6,0.578,20.3,0.7,0.054,-1.1,-3.2,-4.3,-0.4,forbebr01,2021-22
Ben McLemore,11.7,0.567,21.3,0.8,0.031,-0.7,-2.5,-3.2,-0.4,mclembe01,2021-22
Chimezie Metu,13.4,0.546,18.5,1.5,0.056,-1.6,0.1,-1.5,0.2,metuch01,2021-22
Cameron Payne,13.8,0.5,24.6,1.9,0.073,-0.4,0.4,0.0,0.7,payneca01,2021-22
Hamidou Diallo,15.7,0.541,21.8,2.1,0.079,-1.2,0.7,-0.5,0.5,diallha01,2021-22
Damion Lee,10.9,0.561,15.8,2.7,0.102,-2.4,0.4,-2.0,0.0,leeda03,2021-22
George Hill,10.2,0.552,11.7,2.3,0.087,-2.2,0.6,-1.6,0.1,hillge01,2021-22
Gary Payton II,17.8,0.679,14.3,5.2,0.199,0.3,3.4,3.7,1.8,paytoga02,2021-22
Brandon Clarke,23.7,0.66,17.7,6.3,0.241,3.1,1.1,4.2,2.0,clarkbr01,2021-22
Tim Hardaway Jr.,12.7,0.52,22.0,2.0,0.077,-0.4,0.2,-0.2,0.6,hardati02,2021-22
Drew Eubanks,18.0,0.638,17.5,3.4,0.13,-0.5,-0.9,-1.4,0.2,eubandr01,2021-22
Drew Eubanks,16.0,0.588,17.0,1.4,0.114,-1.9,0.7,-1.2,0.1,eubandr01,2021-22
Drew Eubanks,19.9,0.678,18.0,2.0,0.144,0.8,-2.3,-1.5,0.1,eubandr01,2021-22
Myles Turner,17.4,0.615,17.1,3.1,0.12,0.1,1.4,1.4,1.1,turnemy01,2021-22
Aleksej Pokusevski,12.0,0.485,20.0,0.4,0.014,-2.7,0.1,-2.6,-0.2,pokusal01,2021-22
Obi Toppin,18.3,0.614,20.8,3.9,0.153,1.7,0.3,2.0,1.2,toppiob01,2021-22
Doug McDermott,11.4,0.593,18.3,1.6,0.062,-0.4,-2.1,-2.5,-0.1,mcderdo01,2021-22
Isaiah Hartenstein,22.0,0.664,18.4,5.5,0.215,1.4,3.1,4.5,2.0,harteis01,2021-22
Naz Reid,17.2,0.588,21.4,3.2,0.125,-0.5,0.5,0.0,0.6,reidna01,2021-22
Lonzo Ball,14.5,0.575,17.4,2.2,0.088,0.9,1.6,2.5,1.4,balllo01,2021-22
Aaron Wiggins,10.3,0.556,15.3,1.2,0.048,-3.4,-0.9,-4.3,-0.7,wiggiaa01,2021-22
Malcolm Brogdon,18.0,0.557,24.6,2.7,0.106,2.8,-0.5,2.3,1.3,brogdma01,2021-22
James Johnson,10.3,0.513,13.7,1.7,0.068,-2.7,0.6,-2.2,-0.1,johnsja01,2021-22
Jonathan Kuminga,15.2,0.6,22.7,3.0,0.123,-1.3,-0.2,-1.5,0.1,kuminjo01,2021-22
Jordan Nwora,9.9,0.506,19.4,0.6,0.025,-2.7,-1.5,-4.1,-0.6,nworajo01,2021-22
Facundo Campazzo,11.1,0.503,14.7,2.0,0.081,-2.1,1.3,-0.8,0.4,campafa01,2021-22
Shake Milton,11.9,0.517,18.3,1.7,0.069,-1.6,-0.6,-2.2,-0.1,miltosh01,2021-22
Taurean Prince,12.4,0.589,17.0,2.2,0.09,-1.0,0.0,-0.9,0.3,princta02,2021-22
Cam Thomas,11.7,0.519,22.1,0.8,0.033,-2.0,-1.4,-3.4,-0.4,thomaca02,2021-22
CJ Elleby,9.2,0.491,14.8,0.4,0.016,-3.8,-1.5,-5.3,-1.0,ellebcj01,2021-22
JaVale McGee,22.6,0.651,22.8,4.9,0.201,-0.1,0.9,0.8,0.8,mcgeeja01,2021-22
Frank Jackson,10.6,0.53,20.9,0.7,0.031,-1.8,-1.7,-3.5,-0.4,jacksfr01,2021-22
Hassan Whiteside,22.9,0.662,17.1,5.8,0.238,0.6,1.4,2.1,1.2,whiteha01,2021-22
Tre Jones,15.0,0.545,15.6,2.9,0.121,-0.9,0.4,-0.5,0.4,jonestr01,2021-22
Alex Caruso,11.7,0.528,13.3,2.0,0.082,-2.2,2.3,0.2,0.6,carusal01,2021-22
Marvin Bagley III,15.7,0.551,19.8,2.0,0.085,-0.5,-1.8,-2.3,-0.1,baglema01,2021-22
Marvin Bagley III,14.3,0.521,18.8,0.9,0.068,-1.1,-2.4,-3.5,-0.3,baglema01,2021-22
Marvin Bagley III,17.7,0.585,21.2,1.1,0.107,0.4,-0.9,-0.6,0.2,baglema01,2021-22
Nemanja Bjelica,14.2,0.573,17.8,3.0,0.128,-0.9,2.3,1.4,1.0,bjeline01,2021-22
Ish Smith,12.5,0.465,20.1,0.5,0.023,-2.2,-0.6,-2.9,-0.2,smithis01,2021-22
Ish Smith,9.6,0.434,19.1,-0.1,-0.011,-3.7,-0.7,-4.5,-0.3,smithis01,2021-22
Ish Smith,15.0,0.489,20.9,0.7,0.052,-0.9,-0.6,-1.5,0.1,smithis01,2021-22
Joe Ingles,10.0,0.551,13.2,2.2,0.094,-0.7,0.5,-0.3,0.5,inglejo01,2021-22
Garrett Temple,8.6,0.494,13.9,0.8,0.037,-2.8,0.3,-2.5,-0.1,templga01,2021-22
Stanley Johnson,10.5,0.564,12.5,1.8,0.079,-2.8,0.1,-2.7,-0.2,johnsst04,2021-22
Kyrie Irving,21.4,0.592,29.4,3.3,0.147,4.2,-1.2,3.0,1.4,irvinky01,2021-22
Nassir Little,13.5,0.575,15.8,1.7,0.076,-0.9,-0.6,-1.4,0.2,littlna01,2021-22
Jeremiah Robinson-Earl,11.7,0.526,15.4,1.5,0.066,-1.9,-0.4,-2.2,-0.1,robinje02,2021-22
JaMychal Green,14.1,0.587,17.2,2.7,0.118,-2.0,0.1,-1.8,0.0,greenja01,2021-22
Paul George,18.6,0.538,33.7,1.3,0.057,1.8,1.9,3.7,1.6,georgpa01,2021-22
Richaun Holmes,17.8,0.689,15.8,3.2,0.145,-0.4,-0.1,-0.5,0.4,holmeri01,2021-22
Kenrich Williams,13.3,0.532,15.6,1.8,0.081,-1.3,1.1,-0.3,0.5,willike04,2021-22
Dewayne Dedmon,15.9,0.632,16.9,3.5,0.157,-2.2,1.1,-1.0,0.3,dedmode01,2021-22
Damian Lillard,18.5,0.55,29.3,1.7,0.079,4.0,-2.7,1.3,0.9,lillada01,2021-22
Troy Brown Jr.,10.1,0.525,12.3,1.4,0.065,-1.7,-0.2,-1.8,0.1,browntr01,2021-22
LaMarcus Aldridge,19.6,0.604,22.4,3.1,0.141,1.3,-0.6,0.7,0.7,aldrila01,2021-22
Larry Nance Jr.,14.4,0.59,12.8,2.3,0.104,-0.4,0.3,-0.1,0.5,nancela02,2021-22
Larry Nance Jr.,14.4,0.581,12.4,1.9,0.104,-0.3,0.6,0.3,0.5,nancela02,2021-22
Larry Nance Jr.,14.2,0.628,14.7,0.4,0.104,-1.1,-0.8,-1.9,0.0,nancela02,2021-22
Josh Green,11.9,0.578,13.9,2.4,0.111,-2.4,1.4,-1.0,0.3,greenjo02,2021-22
Rudy Gay,13.0,0.539,19.3,2.1,0.097,-0.7,-0.3,-1.0,0.3,gayru01,2021-22
DeAndre' Bembry,11.9,0.601,11.2,2.2,0.104,-2.2,1.5,-0.7,0.3,bembrde01,2021-22
DeAndre' Bembry,12.4,0.609,11.7,2.1,0.108,-2.0,1.6,-0.4,0.4,bembrde01,2021-22
DeAndre' Bembry,4.8,0.375,5.0,0.1,0.053,-4.4,0.5,-3.9,0.0,bembrde01,2021-22
Aaron Holiday,12.6,0.544,18.7,1.5,0.068,-1.9,0.3,-1.7,0.1,holidaa01,2021-22
Aaron Holiday,11.3,0.547,18.0,0.5,0.038,-2.4,0.3,-2.1,0.0,holidaa01,2021-22
Aaron Holiday,14.9,0.538,20.0,0.9,0.125,-1.0,0.3,-0.8,0.1,holidaa01,2021-22
Damian Jones,18.3,0.701,16.2,3.3,0.156,-0.2,0.5,0.3,0.6,jonesda03,2021-22
Lamar Stevens,11.3,0.544,17.1,1.6,0.078,-3.2,0.3,-2.9,-0.2,stevela01,2021-22
Cam Reddish,12.8,0.543,22.2,1.0,0.046,-1.0,-0.3,-1.3,0.2,reddica01,2021-22
Cam Reddish,12.8,0.537,23.2,0.6,0.034,-0.8,-0.7,-1.5,0.1,reddica01,2021-22
Cam Reddish,12.9,0.575,18.8,0.4,0.092,-2.0,1.2,-0.8,0.1,reddica01,2021-22
Donte DiVincenzo,11.3,0.51,18.9,0.7,0.035,-1.8,-0.5,-2.3,-0.1,divindo01,2021-22
Donte DiVincenzo,7.9,0.47,19.8,-0.1,-0.009,-3.8,-1.6,-5.5,-0.3,divindo01,2021-22
Donte DiVincenzo,13.0,0.532,18.5,0.8,0.058,-0.8,0.2,-0.6,0.2,divindo01,2021-22
Wesley Matthews,6.9,0.536,10.7,1.2,0.056,-3.0,-0.3,-3.3,-0.3,matthwe02,2021-22
Payton Pritchard,15.0,0.578,18.6,3.1,0.148,1.7,0.1,1.8,1.0,pritcpa01,2021-22
Juan Toscano-Anderson,11.0,0.561,14.7,2.0,0.098,-3.3,2.4,-0.8,0.3,toscaju01,2021-22
Onyeka Okongwu,19.8,0.714,14.0,4.2,0.202,0.0,0.8,0.8,0.7,okongon01,2021-22
Khem Birch,13.2,0.534,11.2,2.6,0.126,-1.7,0.4,-1.3,0.2,birchkh01,2021-22
Kessler Edwards,8.3,0.516,13.8,0.6,0.031,-3.1,-0.8,-3.8,-0.5,edwarke02,2021-22
Dean Wade,10.1,0.584,11.1,2.3,0.111,-1.9,1.3,-0.6,0.4,wadede01,2021-22
Daniel Theis,13.2,0.595,16.2,1.9,0.093,-1.9,-0.2,-2.1,0.0,theisda01,2021-22
Daniel Theis,10.7,0.554,16.5,0.3,0.028,-2.6,-0.9,-3.4,-0.2,theisda01,2021-22
Daniel Theis,17.0,0.658,15.8,1.6,0.19,-1.0,0.9,-0.1,0.2,theisda01,2021-22
Jaylen Nowell,16.8,0.581,21.0,2.8,0.138,1.5,-0.7,0.8,0.7,nowelja01,2021-22
Nic Claxton,18.6,0.672,15.1,3.5,0.171,0.3,0.2,0.5,0.6,claxtni01,2021-22
Dwight Howard,18.2,0.657,14.6,3.5,0.174,-0.2,0.0,-0.2,0.4,howardw01,2021-22
Ricky Rubio,14.0,0.488,24.9,1.3,0.064,-1.0,1.2,0.2,0.5,rubiori01,2021-22
Duane Washington Jr.,10.2,0.521,22.6,0.0,-0.002,-1.9,-2.8,-4.7,-0.7,washidu02,2021-22
Joshua Primo,7.1,0.487,15.4,0.0,0.001,-3.8,-1.1,-5.0,-0.7,primojo01,2021-22
Moritz Wagner,18.1,0.623,22.9,2.8,0.138,1.5,0.1,1.6,0.9,wagnemo01,2021-22
Blake Griffin,13.7,0.518,16.9,2.1,0.106,-0.6,0.1,-0.5,0.3,griffbl01,2021-22
Keita Bates-Diop,12.4,0.578,14.8,1.6,0.08,-2.1,-0.5,-2.6,-0.1,bateske01,2021-22
Isaiah Roby,18.3,0.607,19.0,2.9,0.147,0.4,0.2,0.6,0.6,robyis01,2021-22
Kemba Walker,13.9,0.537,20.8,1.8,0.093,0.7,-0.2,0.4,0.6,walkeke02,2021-22
Taj Gibson,12.0,0.606,10.0,2.7,0.135,-3.0,1.0,-2.0,0.0,gibsota01,2021-22
Rui Hachimura,14.9,0.579,20.9,1.4,0.073,0.2,-1.7,-1.4,0.1,hachiru01,2021-22
Klay Thompson,16.7,0.547,29.6,1.8,0.091,2.6,-1.6,1.1,0.7,thompkl01,2021-22
Jeremy Lamb,13.3,0.521,19.7,1.2,0.063,-0.4,-0.5,-0.8,0.3,lambje01,2021-22
Jeremy Lamb,13.4,0.524,20.0,0.9,0.07,-0.2,-0.2,-0.5,0.2,lambje01,2021-22
Jeremy Lamb,13.1,0.514,19.1,0.3,0.051,-0.6,-0.9,-1.5,0.0,lambje01,2021-22
Jalen Smith,18.4,0.595,20.3,2.8,0.145,0.9,-1.4,-0.5,0.3,smithja04,2021-22
Jalen Smith,15.9,0.547,20.5,1.1,0.137,-1.9,-0.5,-2.3,0.0,smithja04,2021-22
Jalen Smith,20.2,0.628,20.1,1.7,0.15,2.9,-2.1,0.8,0.4,smithja04,2021-22
Théo Maledon,10.6,0.5,20.3,0.3,0.015,-3.7,-0.7,-4.4,-0.6,maledth01,2021-22
Tomáš Satoranský,10.2,0.461,12.6,1.0,0.055,-3.3,-0.3,-3.7,-0.4,satorto01,2021-22
Tomáš Satoranský,6.5,0.373,12.6,0.0,-0.003,-5.1,-0.5,-5.6,-0.4,satorto01,2021-22
Tomáš Satoranský,12.8,0.852,8.3,0.0,0.2,0.8,-2.1,-1.3,0.0,satorto01,2021-22
Tomáš Satoranský,14.4,0.563,12.6,1.0,0.12,-1.4,0.0,-1.5,0.1,satorto01,2021-22
Jevon Carter,9.6,0.531,14.0,1.2,0.062,-1.8,-0.4,-2.2,-0.1,carteje01,2021-22
Jevon Carter,6.5,0.462,15.9,-0.1,-0.005,-3.6,-0.9,-4.4,-0.3,carteje01,2021-22
Jevon Carter,14.4,0.679,10.9,1.2,0.167,0.9,0.3,1.2,0.3,carteje01,2021-22
Jordan McLaughlin,13.4,0.535,11.8,2.3,0.123,-1.2,1.6,0.4,0.6,mclaujo01,2021-22
Derrick Jones Jr.,13.0,0.633,12.5,2.2,0.119,-1.5,0.5,-0.9,0.2,jonesde02,2021-22
Tristan Thompson,14.9,0.541,17.5,1.6,0.087,-1.6,-1.5,-3.1,-0.3,thomptr01,2021-22
Tristan Thompson,15.1,0.521,19.5,0.6,0.065,-2.0,-1.7,-3.7,-0.2,thomptr01,2021-22
Tristan Thompson,12.5,0.527,20.4,0.0,0.013,-3.2,-3.5,-6.8,-0.1,thomptr01,2021-22
Tristan Thompson,15.0,0.575,14.7,1.0,0.126,-0.9,-0.8,-1.7,0.0,thomptr01,2021-22
Jalen McDaniels,12.7,0.595,15.3,1.7,0.093,-1.9,-0.4,-2.3,-0.1,mcdanja01,2021-22
Dillon Brooks,15.5,0.515,28.8,1.6,0.087,-1.0,-0.8,-1.8,0.0,brookdi01,2021-22
D.J. Augustin,9.7,0.61,14.3,0.8,0.043,-1.2,-2.4,-3.6,-0.4,augusdj01,2021-22
D.J. Augustin,9.7,0.596,16.4,0.2,0.017,-1.4,-2.9,-4.3,-0.3,augusdj01,2021-22
D.J. Augustin,9.7,0.635,11.4,0.6,0.078,-1.0,-1.6,-2.6,-0.1,augusdj01,2021-22
Serge Ibaka,14.4,0.579,17.8,2.0,0.108,-1.3,-0.2,-1.5,0.1,ibakase01,2021-22
Serge Ibaka,14.9,0.567,19.4,1.1,0.096,-1.3,0.3,-1.0,0.1,ibakase01,2021-22
Serge Ibaka,13.7,0.601,15.2,0.9,0.128,-1.4,-1.0,-2.4,0.0,ibakase01,2021-22
Trendon Watford,15.8,0.59,17.6,1.9,0.104,-1.4,-0.4,-1.7,0.1,watfotr01,2021-22
Trey Murphy III,12.5,0.558,15.7,1.9,0.104,0.2,-1.4,-1.2,0.2,murphtr02,2021-22
Maurice Harkless,7.7,0.561,11.2,0.5,0.026,-3.7,0.4,-3.3,-0.3,harklma01,2021-22
Thaddeus Young,17.0,0.548,17.4,2.2,0.126,0.1,2.1,2.2,0.9,youngth01,2021-22
Thaddeus Young,18.6,0.574,19.1,1.0,0.124,0.5,1.8,2.4,0.4,youngth01,2021-22
Thaddeus Young,15.8,0.526,16.0,1.3,0.127,-0.2,2.2,2.0,0.5,youngth01,2021-22
Armoni Brooks,8.4,0.483,16.4,0.2,0.014,-2.6,-1.3,-3.9,-0.4,brookar01,2021-22
Armoni Brooks,8.4,0.49,17.4,0.0,0.002,-2.6,-1.8,-4.4,-0.4,brookar01,2021-22
Armoni Brooks,8.6,0.437,11.9,0.2,0.067,-2.8,1.2,-1.6,0.0,brookar01,2021-22
Willy Hernangómez,22.2,0.582,22.5,3.2,0.18,1.8,-1.5,0.2,0.5,hernawi01,2021-22
Jose Alvarado,16.4,0.52,18.4,2.1,0.121,-0.5,2.4,1.9,0.8,alvarjo01,2021-22
Josh Jackson,9.5,0.491,19.7,0.0,0.001,-4.1,-0.4,-4.5,-0.5,jacksjo02,2021-22
Josh Jackson,9.9,0.501,19.0,0.2,0.013,-3.5,-0.2,-3.7,-0.3,jacksjo02,2021-22
Josh Jackson,7.1,0.446,23.5,-0.2,-0.067,-7.2,-2.0,-9.2,-0.2,jacksjo02,2021-22
Tony Snell,6.3,0.541,10.1,0.4,0.023,-3.4,-0.8,-4.2,-0.5,snellto01,2021-22
Tony Snell,5.2,0.503,8.7,0.1,0.005,-4.1,-1.0,-5.0,-0.4,snellto01,2021-22
Tony Snell,8.6,0.591,12.8,0.3,0.058,-2.0,-0.6,-2.6,0.0,snellto01,2021-22
Lance Stephenson,13.6,0.536,22.6,0.8,0.048,-1.6,-1.6,-3.2,-0.2,stephla01,2021-22
Lance Stephenson,4.5,0.396,11.2,0.0,-0.023,-6.8,-0.8,-7.7,-0.1,stephla01,2021-22
Lance Stephenson,14.5,0.542,23.7,0.8,0.055,-1.1,-1.7,-2.8,-0.1,stephla01,2021-22
Wayne Ellington,9.9,0.593,13.8,1.0,0.062,-0.7,-0.6,-1.4,0.1,ellinwa01,2021-22
Dāvis Bertāns,9.4,0.531,17.3,0.9,0.053,-1.7,-0.9,-2.6,-0.1,bertada01,2021-22
Dāvis Bertāns,8.3,0.527,17.6,0.3,0.025,-2.5,-1.3,-3.8,-0.2,bertada01,2021-22
Dāvis Bertāns,11.2,0.54,16.7,0.6,0.098,-0.4,-0.3,-0.6,0.1,bertada01,2021-22
Ty Jerome,11.3,0.488,20.8,0.5,0.032,-2.2,-0.2,-2.3,-0.1,jeromty01,2021-22
Lou Williams,12.1,0.5,21.7,0.6,0.034,-2.0,-1.4,-3.4,-0.3,willilo02,2021-22
Quentin Grimes,10.7,0.565,15.1,1.4,0.087,-1.2,0.9,-0.3,0.3,grimequ01,2021-22
Justise Winslow,13.1,0.479,18.9,0.8,0.048,-2.7,1.0,-1.7,0.1,winslju01,2021-22
Justise Winslow,12.4,0.49,18.0,0.6,0.056,-3.5,2.0,-1.5,0.1,winslju01,2021-22
Justise Winslow,14.1,0.465,20.4,0.2,0.037,-1.3,-0.7,-2.0,0.0,winslju01,2021-22
Romeo Langford,9.2,0.52,12.9,1.3,0.082,-2.3,1.0,-1.4,0.1,langfro01,2021-22
Romeo Langford,9.3,0.52,13.0,1.3,0.084,-2.3,1.1,-1.2,0.2,langfro01,2021-22
Romeo Langford,8.1,0.523,10.3,0.0,0.053,-3.8,-0.4,-4.2,0.0,langfro01,2021-22
Trent Forrest,10.9,0.554,12.8,1.3,0.084,-2.3,1.2,-1.0,0.2,forretr01,2021-22
Kelly Olynyk,16.7,0.561,21.5,1.6,0.104,0.5,1.0,1.6,0.7,olynyke01,2021-22
Brandon Boston Jr.,11.2,0.481,22.4,0.4,0.026,-3.0,-0.4,-3.3,-0.3,bostobr01,2021-22
Rodney McGruder,11.6,0.577,14.8,1.2,0.075,-0.7,-0.7,-1.4,0.1,mcgruro01,2021-22
Eric Paschall,13.9,0.612,17.7,2.0,0.128,0.5,-1.0,-0.5,0.3,pascher01,2021-22
Naji Marshall,12.3,0.505,20.8,0.8,0.05,-2.7,-0.5,-3.2,-0.2,marshna01,2021-22
Goga Bitadze,18.0,0.595,19.9,1.9,0.122,-0.2,-0.6,-0.8,0.2,bitadgo01,2021-22
Danuel House Jr.,10.6,0.555,15.2,1.0,0.068,-1.3,0.2,-1.1,0.2,houseda01,2021-22
